# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  2 04:14:41 2018
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 2
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_model_snr,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2321,8552719,K01792.03,Kepler-953 c,CONFIRMED,CANDIDATE,9.109693340,2.7000000e-05,-2.7000000e-05,133.0656600,2.490000e-03,-2.490000e-03,0.761,0.010,-0.542,5.31810,0.06770,-0.06770,126.4,2.700e+00,-2.700e+00,1.32,0.21,-1.300e-01,873.0,,,47.80,3,5611.00,100.00,-112.00,1.0730,0.1730,-0.1060,288.971650,44.624531,12.160
2336,4644952,K01805.01,Kepler-319 c,CONFIRMED,CANDIDATE,6.941358240,1.0900000e-05,-1.0900000e-05,137.5437000,1.300000e-03,-1.300000e-03,0.871,0.022,-0.597,1.88990,0.03630,-0.03630,825.0,2.200e+01,-2.200e+01,2.96,0.33,-2.300e-01,876.0,,,43.10,3,5527.00,110.00,-110.00,0.8800,0.1000,-0.0670,288.811950,39.770660,13.828
2337,4644952,K01805.02,Kepler-319 d,CONFIRMED,CANDIDATE,31.782111700,1.7690000e-04,-1.7690000e-04,134.8645000,4.780000e-03,-4.780000e-03,0.170,0.269,-0.170,3.85600,0.13000,-0.13000,570.2,2.840e+01,-2.840e+01,2.08,0.23,-1.600e-01,528.0,,,21.60,3,5527.00,110.00,-110.00,0.8800,0.1000,-0.0670,288.811950,39.770660,13.828
2338,4644952,K01805.03,Kepler-319 b,CONFIRMED,CANDIDATE,4.362732330,1.2980000e-05,-1.2980000e-05,135.2334200,2.470000e-03,-2.470000e-03,0.732,0.202,-0.508,2.23750,0.07670,-0.07670,341.6,1.500e+01,-1.500e+01,1.76,0.20,-1.400e-01,1023.0,,,25.60,3,5527.00,110.00,-110.00,0.8800,0.1000,-0.0670,288.811950,39.770660,13.828
2340,9529744,K01806.02,Kepler-320 c,CONFIRMED,CANDIDATE,17.934660600,1.4630000e-04,-1.4630000e-04,138.2167900,5.830000e-03,-5.830000e-03,0.976,0.048,-0.714,6.25000,0.16700,-0.16700,142.7,7.400e+00,-7.400e+00,2.80,0.65,-7.900e-01,1002.0,,,18.80,3,6426.00,175.00,-175.00,1.7750,0.4110,-0.5030,293.213560,46.175129,13.474
2341,9529744,K01806.03,Kepler-320 b,CONFIRMED,CANDIDATE,8.371595540,7.4930000e-05,-7.4930000e-05,137.6807500,8.640000e-03,-8.640000e-03,0.983,0.018,-0.780,5.25200,0.22500,-0.22500,98.0,6.200e+00,-6.200e+00,2.39,0.55,-6.800e-01,1292.0,,,16.60,3,6426.00,175.00,-175.00,1.7750,0.4110,-0.5030,293.213560,46.175129,13.474
2372,11601584,K01831.01,Kepler-324 c,CONFIRMED,CANDIDATE,51.809827600,2.2940000e-04,-2.2940000e-04,182.9733500,3.270000e-03,-3.270000e-03,0.273,0.668,-0.597,6.34300,0.45400,-0.45400,1025.4,2.320e+01,-2.320e+01,2.60,0.19,-1.600e-01,410.0,,,56.80,4,5191.00,103.00,-103.00,0.8260,0.0610,-0.0500,286.471470,49.649021,14.122
2373,11601584,K01831.02,Kepler-324 b,CONFIRMED,CANDIDATE,4.385364280,1.3660000e-05,-1.3660000e-05,139.2254800,2.580000e-03,-2.580000e-03,0.335,0.117,-0.335,2.51260,0.07770,-0.07770,198.5,8.500e+00,-8.500e+00,1.15,0.09,-7.000e-02,935.0,,,25.90,4,5191.00,103.00,-103.00,0.8260,0.0610,-0.0500,286.471470,49.649021,14.122
2376,11709244,K01832.01,Kepler-325 b,CONFIRMED,CANDIDATE,4.544436472,6.7600000e-06,-6.7600000e-06,134.9015900,1.270000e-03,-1.270000e-03,0.731,0.162,-0.494,1.81410,0.04440,-0.04440,879.3,2.410e+01,-2.410e+01,3.00,0.34,-2.500e-01,1017.0,,,42.50,3,5445.00,81.00,-81.00,0.9370,0.1050,-0.0780,289.835420,49.825630,15.009
2377,11709244,K01832.02,Kepler-325 c,CONFIRMED,CANDIDATE,12.762205580,5.5480000e-05,-5.5480000e-05,143.7302600,3.910000e-03,-3.910000e-03,0.955,0.012,-0.729,2.06880,0.08230,-0.08230,653.8,4.340e+01,-4.340e+01,3.18,0.35,-2.700e-01,721.0,,,17.40,3,5445.00,81.00,-81.00,0.9370,0.1050,-0.0780,289.835420,49.825630,15.009
2378,11709244,K01832.03,Kepler-325 d,CONFIRMED,CANDIDATE,38.714961700,2.5110000e-04,-2.5110000e-04,134.0313000,5.000000e-03,-5.000000e-03,0.691,0.053,-0.494,3.44100,0.16400,-0.16400,694.8,4.630e+01,-4.630e+01,2.62,0.30,-2.100e-01,498.0,,,16.20,3,5445.00,81.00,-81.00,0.9370,0.1050,-0.0780,289.835420,49.825630,15.009
2379,11853878,K01833.01,Kepler-968 b,CONFIRMED,CANDIDATE,3.692986230,7.3160000e-06,-7.3160000e-06,132.7362400,1.600000e-03,-1.600000e-03,0.775,0.051,-0.531,1.77440,0.05430,-0.05430,763.3,2.570e+01,-2.570e+01,1.74,0.15,-1.500e-01,745.0,,,33.90,3,4402.00,118.00,-144.00,0.5720,0.0490,-0.0490,285.602540,50.112041,14.265
2381,11853878,K01833.03,Kepler-968 c,CONFIRMED,CANDIDATE,5.709407950,1.8320000e-05,-1.8320000e-05,137.1220800,2.560000e-03,-2.560000e-03,0.751,0.185,-0.542,1.62200,0.08440,-0.08440,586.7,3.400e+01,-3.400e+01,1.51,0.13,-1.300e-01,644.0,,,20.20,3,4402.00,118.00,-144.00,0.5720,0.0490,-0.0490,285.602540,50.112041,14.265
2383,9471268,K01835.01,Kepler-326 c,CONFIRMED,CANDIDATE,4.580346161,7.0380000e-06,-7.0380000e-06,134.0754000,1.310000e-03,-1.310000e-03,0.384,0.077,-0.384,2.09700,0.03840,-0.03840,308.3,6.800e+00,-6.800e+00,1.38,0.09,-7.000e-02,889.0,,,49.80,3,5103.00,101.00,-101.00,0.7890,0.0520,-0.0370,294.325530,46.002251,13.693
2384,9471268,K01835.02,Kepler-326 b,CONFIRMED,CANDIDATE,2.248288213,2.6100000e-06,-2.6100000e-06,133.4258050,9.570000e-04,-9.570000e-04,0.004,0.460,-0.004,2.03610,0.03110,-0.03110,263.2,5.000e+00,-5.000e+00,1.25,0.08,-6.000e-02,1127.0,,,59.70,3,5103.00,101.00,-101.00,0.7890,0.0520,-0.0370,294.325530,46.002251,13.693
2385,9471268,K01835.03,Kepler-326 d,CONFIRMED,CANDIDATE,6.766907590,1.4380000e-05,-1.4380000e-05,136.6163300,1.800000e-03,-1.800000e-03,0.648,0.267,-0.420,1.70620,0.05330,-0.05330,249.3,9.400e+00,-9.400e+00,1.31,0.09,-6.000e-02,781.0,,,29.70,3,5103.00,101.00,-101.00,0.7890,0.0520,-0.0370,294.325530,46.002251,13.693
2415,4157325,K01860.01,Kepler-416 b,CONFIRMED,CANDIDATE,6.319435530,1.2890000e-05,-1.2890000e-05,132.2289200,1.780000e-03,-1.780000e-03,0.775,0.012,-0.548,3.34220,0.04570,-0.04570,581.1,1.030e+01,-1.030e+01,2.71,0.39,-2.900e-01,986.0,,,61.00,4,5670.00,114.00,-114.00,1.0220,0.1480,-0.1080,291.556950,39.227291,14.028
2416,4157325,K01860.02,Kepler-416 c,CONFIRMED,CANDIDATE,12.209517550,3.9320000e-05,-3.9320000e-05,360.3204000,2.190000e-03,-2.190000e-03,0.779,0.025,-0.552,4.18080,0.07680,-0.07680,538.1,1.250e+01,-1.250e+01,2.61,0.37,-2.800e-01,791.0,,,45.50,4,5670.00,114.00,-114.00,1.0220,0.1480,-0.1080,291.556950,39.227291,14.028
2425,8167996,K01867.01,Kepler-327 b,CONFIRMED,CANDIDATE,2.549562652,3.7430000e-06,-3.7430000e-06,132.6080300,1.260000e-03,-1.260000e-03,0.047,0.377,-0.047,1.69990,0.03860,-0.03860,495.1,1.290e+01,-1.290e+01,1.11,0.07,-1.100e-01,682.0,,,43.70,3,3716.00,73.00,-83.00,0.5060,0.0310,-0.0510,292.642360,44.087669,15.018
2426,8167996,K01867.02,Kepler-327 d,CONFIRMED,CANDIDATE,13.969501810,2.1530000e-05,-2.1530000e-05,132.1706200,1.210000e-03,-1.210000e-03,0.901,0.038,-0.639,1.58710,0.04690,-0.04690,1110.0,3.460e+01,-3.460e+01,2.04,0.13,-2.000e-01,387.0,,,37.00,3,3716.00,73.00,-83.00,0.5060,0.0310,-0.0510,292.642360,44.087669,15.018
2427,8167996,K01867.03,Kepler-327 c,CONFIRMED,CANDIDATE,5.212301710,1.3090000e-05,-1.3090000e-05,132.7105200,2.030000e-03,-2.030000e-03,0.187,0.254,-0.187,2.09800,0.06390,-0.06390,430.0,1.620e+01,-1.620e+01,1.04,0.06,-1.100e-01,537.0,,,29.30,3,3716.00,73.00,-83.00,0.5060,0.0310,-0.0510,292.642360,44.087669,15.018
2462,4263293,K01895.01,Kepler-331 b,CONFIRMED,CANDIDATE,8.457466360,3.0530000e-05,-3.0530000e-05,133.8713200,2.980000e-03,-2.980000e-03,0.209,0.253,-0.209,2.29060,0.09410,-0.09410,1320.3,6.740e+01,-6.740e+01,1.87,0.16,-1.600e-01,540.0,,,21.80,3,4347.00,117.00,-143.00,0.5240,0.0450,-0.0450,291.834320,39.307362,15.862
2463,4263293,K01895.02,Kepler-331 c,CONFIRMED,CANDIDATE,17.281169570,8.9970000e-05,-8.9970000e-05,136.0071800,4.010000e-03,-4.010000e-03,0.206,0.271,-0.206,2.82900,0.13700,-0.13700,1562.8,8.330e+01,-8.330e+01,2.04,0.17,-1.800e-01,425.0,,,20.30,3,4347.00,117.00,-143.00,0.5240,0.0450,-0.0450,291.834320,39.307362,15.862
2464,4263293,K01895.03,Kepler-331 d,CONFIRMED,FALSE POSITIVE,32.134001400,2.5470000e-04,-2.5470000e-04,142.2758200,6.670000e-03,-6.670000e-03,0.256,0.191,-0.256,2.69100,0.20500,-0.20500,1262.0,1.160e+02,-1.160e+02,1.84,0.15,-1.600e-01,346.0,,,11.80,3,4347.00,117.00,-143.00,0.5240,0.0450,-0.0450,291.834320,39.307362,15.862
2475,10328393,K01905.01,Kepler-332 b,CONFIRMED,CANDIDATE,7.626354940,2.2020000e-05,-2.2020000e-05,136.0158500,2.370000e-03,-2.370000e-03,0.237,0.215,-0.236,2.41680,0.07440,-0.07440,296.1,1.040e+01,-1.040e+01,1.21,0.08,-5.000e-02,703.0,,,32.50,3,4955.00,100.00,-100.00,0.7210,0.0470,-0.0290,286.662960,47.413700,14.017
2476,10328393,K01905.02,Kepler-332 c,CONFIRMED,CANDIDATE,15.995603730,9.6260000e-05,-9.6260000e-05,144.2399000,5.030000e-03,-5.030000e-03,0.088,0.370,-0.088,3.47100,0.13500,-0.13500,221.7,1.220e+01,-1.220e+01,1.04,0.07,-4.000e-02,550.0,,,20.00,3,4955.00,100.00,-100.00,0.7210,0.0470,-0.0290,286.662960,47.413700,14.017
2477,10328393,K01905.03,Kepler-332 d,CONFIRMED,CANDIDATE,34.211502200,3.0040000e-04,-3.0040000e-04,154.5750800,7.850000e-03,-7.850000e-03,0.034,0.435,-0.034,4.94700,0.19900,-0.19900,273.8,1.430e+01,-1.430e+01,1.15,0.08,-4.000e-02,427.0,,,20.70,3,4955.00,100.00,-100.00,0.7210,0.0470,-0.0290,286.662960,47.413700,14.017
2482,10130039,K01909.01,Kepler-334 c,CONFIRMED,CANDIDATE,12.758000920,3.6870000e-05,-3.6870000e-05,133.9588800,2.540000e-03,-2.540000e-03,0.011,0.405,-0.011,4.18280,0.07160,-0.07160,187.9,4.900e+00,-4.900e+00,1.49,0.23,-2.100e-01,822.0,,,41.70,3,5782.00,104.00,-115.00,1.0950,0.1700,-0.1550,287.140660,47.115189,12.776
2483,10130039,K01909.02,Kepler-334 b,CONFIRMED,CANDIDATE,5.470333760,1.6590000e-05,-1.6590000e-05,131.4954800,2.420000e-03,-2.420000e-03,0.074,0.364,-0.074,3.14410,0.07390,-0.07390,112.0,3.800e+00,-3.800e+00,1.15,0.18,-1.600e-01,1090.0,,,32.70,3,5782.00,104.00,-115.00,1.0950,0.1700,-0.1550,287.140660,47.115189,12.776
2484,10130039,K01909.03,Kepler-334 d,CONFIRMED,CANDIDATE,25.098508300,1.0200000e-04,-1.0200000e-04,145.5682900,3.330000e-03,-3.330000e-03,0.814,0.110,-0.574,2.77270,0.09360,-0.09360,167.6,8.300e+00,-8.300e+00,1.59,0.24,-2.300e-01,656.0,,,21.30,3,5782.00,104.00,-115.00,1.0950,0.1700,-0.1550,287.140660,47.115189,12.776
2493,6037581,K01916.01,Kepler-336 d,CONFIRMED,CANDIDATE,20.678763650,6.4100000e-05,-6.4100000e-05,151.6924500,2.480000e-03,-2.480000e-03,0.665,0.297,-0.451,4.63950,0.08500,-0.08500,323.9,7.900e+00,-7.900e+00,2.42,0.40,-4.100e-01,749.0,,,42.60,3,5865.00,105.00,-117.00,1.2720,0.2130,-0.2130,290.237640,41.331379,13.598
2494,6037581,K01916.02,Kepler-336 c,CONFIRMED,CANDIDATE,9.599932460,2.1390000e-05,-2.1390000e-05,136.5822700,1.720000e-03,-1.720000e-03,0.063,0.362,-0.063,4.32060,0.05490,-0.05490,271.2,5.500e+00,-5.500e+00,2.08,0.35,-3.500e-01,967.0,,,52.00,3,5865.00,105.00,-117.00,1.2720,0.2130,-0.2130,290.237640,41.331379,13.598
2495,6037581,K01916.03,Kepler-336 b,CONFIRMED,CANDIDATE,2.024820500,1.0020000e-05,-1.0020000e-05,132.3546500,3.810000e-03,-3.810000e-03,0.248,0.220,-0.248,2.55000,0.11800,-0.11800,63.3,3.500e+00,-3.500e+00,1.01,0.17,-1.700e-01,1625.0,,,20.20,3,5865.00,105.00,-117.00,1.2720,0.2130,-0.2130,290.237640,41.331379,13.598
2509,5511081,K01930.01,Kepler-338 b,CONFIRMED,CANDIDATE,13.727103340,4.0680000e-05,-4.0680000e-05,138.7447300,2.260000e-03,-2.260000e-03,0.025,0.439,-0.025,7.34190,0.07410,-0.07410,199.2,3.400e+00,-3.400e+00,2.38,0.16,-1.300e-01,1005.0,,,62.50,4,5951.00,80.00,-80.00,1.6930,0.1150,-0.0940,282.978970,40.784351,12.119
2510,5511081,K01930.02,Kepler-338 c,CONFIRMED,CANDIDATE,24.311003100,1.0360000e-04,-1.0360000e-04,137.0394000,3.290000e-03,-3.290000e-03,0.146,0.278,-0.146,8.76820,0.09670,-0.09670,184.4,4.000e+00,-4.000e+00,2.30,0.15,-1.300e-01,831.0,,,48.90,4,5951.00,80.00,-80.00,1.6930,0.1150,-0.0940,282.978970,40.784351,12.119
2511,5511081,K01930.03,Kepler-338 d,CONFIRMED,CANDIDATE,44.430405900,1.9110000e-04,-1.9110000e-04,143.5462000,4.030000e-03,-4.030000e-03,0.025,0.426,-0.025,10.30600,0.11200,-0.11200,238.5,4.900e+00,-4.900e+00,2.61,0.17,-1.500e-01,680.0,,,50.50,4,5951.00,80.00,-80.00,1.6930,0.1150,-0.0940,282.978970,40.784351,12.119
2512,5511081,K01930.04,Kepler-338 e,CONFIRMED,CANDIDATE,9.341459250,4.4300000e-05,-4.4300000e-05,132.3858100,3.900000e-03,-3.900000e-03,0.455,0.046,-0.429,6.18000,0.11400,-0.11400,81.7,3.000e+00,-3.000e+00,1.56,0.11,-9.000e-02,1143.0,,,29.40,4,5951.00,80.00,-80.00,1.6930,0.1150,-0.0940,282.978970,40.784351,12.119
2513,10978763,K01931.01,Kepler-339 b,CONFIRMED,CANDIDATE,4.977604470,1.6940000e-05,-1.6940000e-05,134.6730400,2.610000e-03,-2.610000e-03,0.474,0.462,-0.265,2.57190,0.07900,-0.07900,287.3,1.160e+01,-1.160e+01,1.75,0.24,-2.400e-01,1023.0,,,27.50,3,5353.00,80.00,-72.00,1.0230,0.1410,-0.1410,293.351720,48.444641,14.531
2514,10978763,K01931.02,Kepler-339 d,CONFIRMED,CANDIDATE,10.558404790,8.5660000e-05,-8.5660000e-05,136.3444900,6.780000e-03,-6.780000e-03,0.310,0.146,-0.310,3.36600,0.18000,-0.18000,194.2,1.430e+01,-1.430e+01,1.41,0.20,-1.900e-01,796.0,,,14.60,3,5353.00,80.00,-72.00,1.0230,0.1410,-0.1410,293.351720,48.444641,14.531
2515,10978763,K01931.03,Kepler-339 c,CONFIRMED,CANDIDATE,6.988009530,4.5070000e-05,-4.5070000e-05,132.5696400,5.120000e-03,-5.120000e-03,0.024,0.426,-0.024,3.10300,0.15600,-0.15600,193.2,1.220e+01,-1.220e+01,1.39,0.19,-1.900e-01,914.0,,,17.10,3,5353.00,80.00,-72.00,1.0230,0.1410,-0.1410,293.351720,48.444641,14.531
2539,7747425,K01952.01,Kepler-341 c,CONFIRMED,CANDIDATE,8.010392900,2.7950000e-05,-2.7950000e-05,135.3182300,3.000000e-03,-3.000000e-03,0.045,0.396,-0.045,4.27130,0.08160,-0.08160,294.1,9.100e+00,-9.100e+00,1.88,0.27,-2.700e-01,940.0,,,34.60,4,5616.00,76.00,-76.00,1.1110,0.1600,-0.1600,289.861570,43.472771,14.601
2540,7747425,K01952.02,Kepler-341 d,CONFIRMED,CANDIDATE,27.666637500,2.0490000e-04,-2.0490000e-04,143.8634300,6.350000e-03,-6.350000e-03,0.519,0.437,-0.323,6.31500,0.16700,-0.16700,324.0,1.370e+01,-1.370e+01,2.04,0.30,-2.900e-01,622.0,,,24.40,4,5616.00,76.00,-76.00,1.1110,0.1600,-0.1600,289.861570,43.472771,14.601
2541,7747425,K01952.03,Kepler-341 b,CONFIRMED,CANDIDATE,5.195593980,5.2840000e-05,-5.2840000e-05,132.7217800,6.940000e-03,-6.940000e-03,0.054,0.409,-0.054,3.74800,0.18800,-0.18800,116.0,8.100e+00,-8.100e+00,1.18,0.17,-1.700e-01,1085.0,,,16.00,4,5616.00,76.00,-76.00,1.1110,0.1600,-0.1600,289.861570,43.472771,14.601
2542,7747425,K01952.04,Kepler-341 e,CONFIRMED,CANDIDATE,42.472907800,3.6900000e-04,-3.6900000e-04,146.2871200,7.600000e-03,-7.600000e-03,0.361,0.110,-0.361,7.25300,0.21400,-0.21400,334.0,1.550e+01,-1.550e+01,2.03,0.29,-2.900e-01,539.0,,,22.80,4,5616.00,76.00,-76.00,1.1110,0.1600,-0.1600,289.861570,43.472771,14.601
2545,9892816,K01955.01,Kepler-342 b,CONFIRMED,CANDIDATE,15.170269210,4.0770000e-05,-4.0770000e-05,132.6655000,2.080000e-03,-2.080000e-03,0.917,0.023,-0.652,4.33110,0.05670,-0.05670,224.8,5.200e+00,-5.200e+00,2.47,0.41,-3.400e-01,905.0,,,45.40,4,6297.00,113.00,-126.00,1.3690,0.2280,-0.1870,292.678070,46.726711,13.147
2546,9892816,K01955.02,Kepler-342 d,CONFIRMED,CANDIDATE,39.457622800,2.7440000e-04,-2.7440000e-04,136.4739800,5.360000e-03,-5.360000e-03,0.967,0.007,-0.014,9.55700,0.38700,-0.38700,244.8,6.900e+00,-6.900e+00,2.80,0.46,-3.800e-01,658.0,,,41.60,4,6297.00,113.00,-126.00,1.3690,0.2280,-0.1870,292.678070,46.726711,13.147
2547,9892816,K01955.03,Kepler-342 e,CONFIRMED,CANDIDATE,1.644221032,5.9490000e-06,-5.9490000e-06,131.7524100,2.900000e-03,-2.900000e-03,0.942,0.014,-0.648,2.91220,0.07780,-0.07780,47.8,2.200e+00,-2.200e+00,1.18,0.19,-1.600e-01,1897.0,,,24.10,4,6297.00,113.00,-126.00,1.3690,0.2280,-0.1870,292.678070,46.726711,13.147
2548,9892816,K01955.04,Kepler-342 c,CONFIRMED,CANDIDATE,26.234744700,1.2300000e-04,-1.2300000e-04,141.9937900,4.030000e-03,-4.030000e-03,0.985,0.032,-0.693,3.53600,0.25400,-0.25400,196.5,7.800e+00,-7.800e+00,2.76,0.45,-3.800e-01,754.0,,,22.00,4,6297.00,113.00,-126.00,1.3690,0.2280,-0.1870,292.678070,46.726711,13.147
2592,11450414,K01992.01,Kepler-347 b,CONFIRMED,CANDIDATE,12.798317400,6.1080000e-05,-6.1080000e-05,133.6497900,3.820000e-03,-3.820000e-03,0.738,0.158,-0.518,6.40100,0.11600,-0.11600,336.6,9.700e+00,-9.700e+00,2.88,0.41,-6.800e-01,908.0,,,38.20,3,5592.00,75.00,-75.00,1.4510,0.2110,-0.3420,289.199580,49.305721,14.513
2593,11450414,K01992.02,Kepler-347 c,CONFIRMED,CANDIDATE,27.321424200,2.6650000e-04,-2.6650000e-04,154.2983300,8.570000e-03,-8.570000e-03,0.983,0.044,-0.694,4.83600,0.27500,-0.27500,279.6,1.770e+01,-1.770e+01,3.61,0.52,-8.500e-01,705.0,,,14.90,3,5592.00,75.00,-75.00,1.4510,0.2110,-0.3420,289.199580,49.305721,14.513
2607,12154526,K02004.01,Kepler-1047 b,CONFIRMED,CANDIDATE,56.188643600,2.6420000e-04,-2.6420000e-04,146.3794500,3.710000e-03,-3.710000e-03,0.873,0.011,-0.602,6.52720,0.08940,-0.08940,346.2,1.000e+01,-1.000e+01,2.56,0.39,-3.300e-01,503.0,,,35.60,3,5700.00,114.00,-114.00,1.1760,0.1820,-0.1490,288.646270,50.788979,13.351
2608,12154526,K02004.02,Kepler-1047 c,CONFIRMED,CANDIDATE,3.188990150,1.9700000e-05,-1.9700000e-05,133.5262400,5.220000e-03,-5.220000e-03,0.526,0.429,-0.311,2.72200,0.15100,-0.15100,66.2,4.100e+00,-4.100e+00,0.98,0.15,-1.300e-01,1309.0,,,18.40,3,5700.00,114.00,-114.00,1.1760,0.1820,-0.1490,288.646270,50.788979,13.351
2635,4636578,K02025.01,Kepler-350 c,CONFIRMED,CANDIDATE,17.848508350,6.4990000e-05,-6.4990000e-05,148.3911700,2.890000e-03,-2.890000e-03,0.849,0.073,-0.610,5.89190,0.08700,-0.08700,391.2,9.500e+00,-9.500e+00,3.29,0.59,-6.000e-01,888.0,,,43.50,3,6188.00,124.00,-124.00,1.4650,0.2650,-0.2650,285.419620,39.706108,13.781
2636,4636578,K02025.02,Kepler-350 d,CONFIRMED,CANDIDATE,26.136344300,1.1420000e-04,-1.1420000e-04,131.6179600,3.420000e-03,-3.420000e-03,0.187,0.260,-0.187,6.61300,0.10800,-0.10800,362.2,9.900e+00,-9.900e+00,2.80,0.51,-5.100e-01,782.0,,,38.10,3,6188.00,124.00,-124.00,1.4650,0.2650,-0.2650,285.419620,39.706108,13.781
2637,4636578,K02025.03,Kepler-350 b,CONFIRMED,CANDIDATE,11.189570900,8.6760000e-05,-8.6760000e-05,140.6350400,6.730000e-03,-6.730000e-03,0.541,0.378,-0.328,5.30000,0.16100,-0.16100,143.3,7.600e+00,-7.600e+00,1.81,0.33,-3.300e-01,1037.0,,,19.90,3,6188.00,124.00,-124.00,1.4650,0.2650,-0.2650,285.419620,39.706108,13.781
2640,7102316,K02028.01,Kepler-351 c,CONFIRMED,CANDIDATE,57.248851800,3.2400000e-04,-3.2400000e-04,184.6864000,4.310000e-03,-4.310000e-03,0.022,0.417,-0.022,6.08300,0.13400,-0.13400,1455.6,5.190e+01,-5.190e+01,3.19,0.88,-2.900e-01,431.0,,,29.80,3,5642.00,169.00,-169.00,0.8460,0.2330,-0.0780,286.452700,42.657879,15.990
2641,7102316,K02028.02,Kepler-351 b,CONFIRMED,CANDIDATE,37.055172600,2.6080000e-04,-2.6080000e-04,200.2017600,6.010000e-03,-6.010000e-03,0.884,0.054,-0.595,5.43900,0.16000,-0.16000,1028.8,4.750e+01,-4.750e+01,3.19,0.88,-2.900e-01,498.0,,,23.20,3,5642.00,169.00,-169.00,0.8460,0.2330,-0.0780,286.452700,42.657879,15.990
2642,7102316,K02028.03,Kepler-351 d,CONFIRMED,CANDIDATE,142.545000000,2.7460000e-03,-2.7460000e-03,202.8800000,1.200000e-02,-1.200000e-02,0.015,0.451,-0.015,8.75000,0.42600,-0.42600,905.4,6.810e+01,-6.810e+01,2.52,0.69,-2.300e-01,318.0,,,13.70,3,5642.00,169.00,-169.00,0.8460,0.2330,-0.0780,286.452700,42.657879,15.990
2643,9489524,K02029.01,Kepler-352 c,CONFIRMED,CANDIDATE,16.332699810,7.7670000e-05,-7.7670000e-05,136.9090900,3.910000e-03,-3.910000e-03,0.893,0.055,-0.629,2.17400,0.11400,-0.11400,300.4,1.930e+01,-1.930e+01,1.61,0.11,-9.000e-02,591.0,,,17.50,4,5208.00,103.00,-103.00,0.7720,0.0550,-0.0410,299.896510,46.051971,12.957
2644,9489524,K02029.02,Kepler-352 b,CONFIRMED,CANDIDATE,10.055502670,8.7090000e-05,-8.7090000e-05,173.2234000,6.200000e-03,-6.200000e-03,0.061,0.388,-0.061,2.95100,0.20100,-0.20100,147.7,1.210e+01,-1.210e+01,0.92,0.06,-5.000e-02,694.0,,,13.60,4,5208.00,103.00,-103.00,0.7720,0.0550,-0.0410,299.896510,46.051971,12.957
